"Latitude","Longitude","FIPS_block","FIPS_county","FIPS_state","STname","API_status"
34.4922644,-117.3818107,"060710091182024","06071","06","CA","OK"
26.6884249,-80.0528863,"120990034003002","12099","12","FL","OK"
34.151661,-84.8245593,"130159606005043","13015","13","GA","OK"
41.730175,-84.001611,"260910620001057","26091","26","MI","OK"
32.7757706,-89.2702388,"280999401001048","28099","28","MS","OK"
35.1222015,-106.652959,"350010029001002","35001","35","NM","OK"
41.116632,-74.1133,"360870116023015","36087","36","NY","OK"
45.142695,-91.6926661,"550339701001168","55033","55","WI","OK"
34.756656,-87.6502783,"010330207032013","01033","01","AL","OK"
40.430424,-104.70018,"081230005021009","08123","08","CO","OK"
29.5063333,-81.3152797,"120350602062408","12035","12","FL","OK"
41.529152,-90.581603,"191630107002006","19163","19","IA","OK"
39.0396612,-94.4618975,"290950107022010","29095","29","MO","OK"
29.9441842,-95.3313443,"482012415003095","48201","48","TX","OK"
33.6203017,-101.8836933,"483030002012048","48303","48","TX","OK"
29.9306309,-95.4084933,"482012225012005","48201","48","TX","OK"
29.9347853,-95.1688126,"482012520001007","48201","48","TX","OK"
33.4924841,-112.1748632,"040131099002000","04013","04","AZ","OK"
37.2501782,-121.846942,"060855120531000","06085","06","CA","OK"
41.7488718,-87.640318,"170317109001001","17031","17","IL","OK"
38.040246,-97.3768006,"200790303002045","20079","20","KS","OK"
44.1599842,-121.355107,"410170006002043","41017","41","OR","OK"
36.0237229,-83.953596,"470930041002021","47093","47","TN","OK"
38.829018,-76.927493,"240338019071000","24033","24","MD","OK"
37.6955895,-122.073975,"060014308004010","06001","06","CA","OK"
44.5569231,-70.5432058,"230179654003009","23017","23","ME","OK"
29.4965328,-98.4018445,"480291205011005","48029","48","TX","OK"
38.6812158,-121.7752262,"061130109023018","06113","06","CA","OK"
33.7374497,-117.9892757,"060590997022041","06059","06","CA","OK"
33.8747465,-118.1446689,"060375543022001","06037","06","CA","OK"
34.0164138,-118.2780084,"060372311001007","06037","06","CA","OK"
42.1054885,-88.2924829,"170898501032026","17089","17","IL","OK"
28.5409335,-81.3791509,"120950189005060","12095","12","FL","OK"
41.6552716,-87.6085181,"170315401023006","17031","17","IL","OK"
37.5672099,-97.3555511,"201730055012013","20173","20","KS","OK"
38.7163387,-90.2417165,"295101082002037","29510","29","MO","OK"
40.02329,-75.0483724,"421010323003003","42101","42","PA","OK"
35.913234,-84.5802388,"471450307003061","47145","47","TN","OK"
31.0798291,-87.1752759,"010539699003015","01053","01","AL","OK"
42.249564,-88.9799357,"172010005132021","17201","17","IL","OK"
30.8046794,-93.1142529,"220119601002060","22011","22","LA","OK"
39.402478,-76.440616,"240054113093024","24005","24","MD","OK"
39.200001,-76.782303,"240276011081011","24027","24","MD","OK"
35.2754746,-79.8544692,"371239605001012","37123","37","NC","OK"
32.9253132,-96.7715894,"481130136104019","48113","48","TX","OK"
43.0204097,-83.7172499,"260490013004007","26049","26","MI","OK"
36.1106178,-115.2480333,"320030029413002","32003","32","NV","OK"
34.1204424,-117.3113951,"060710047002001","06071","06","CA","OK"
26.6962087,-81.9590417,"120710102013002","12071","12","FL","OK"
33.6546062,-84.4065611,"131210108003066","13121","13","GA","OK"
42.5742929,-85.1388128,"260150108001004","26015","26","MI","OK"
32.8453887,-87.8744646,"010630601002041","01063","01","AL","OK"
33.5094432,-112.1341847,"040131071023014","04013","04","AZ","OK"
26.7272269,-80.0549796,"120990023001019","12099","12","FL","OK"
38.5842094,-95.2690335,"200599544005056","20059","20","KS","OK"
42.7005786,-71.1931962,"250092521012005","25009","25","MA","OK"
39.2331804,-76.7943861,"240276011053000","24027","24","MD","OK"
27.8975406,-97.1972796,"484090103011000","48409","48","TX","OK"
30.227084,-82.6456752,"120231102024014","12023","12","FL","OK"
35.4642476,-97.5078993,"401091038001043","40109","40","OK","OK"
34.186081,-97.1648311,"400198930002016","40019","40","OK","OK"
42.3122425,-122.8950638,"410290002032003","41029","41","OR","OK"
37.9259236,-82.1953507,"540599571001003","54059","54","WV","OK"
39.0703742,-108.5447163,"080770007002014","08077","08","CO","OK"
41.8710579,-87.6960499,"170312718001012","17031","17","IL","OK"
32.7340897,-96.6656865,"481130092021002","48113","48","TX","OK"
33.6031961,-101.8769403,"483030003021015","48303","48","TX","OK"
35.2539307,-114.033377,"040159507031027","04015","04","AZ","OK"
26.165867,-80.155121,"120110509005009","12011","12","FL","OK"
41.8710579,-87.6960499,"170312718001012","17031","17","IL","OK"
41.2598957,-95.9772061,"310550049006013","31055","31","NE","OK"
41.2596603,-95.9769045,"310550044001000","31055","31","NE","OK"
43.5202958,-75.3257147,"360499507002024","36049","36","NY","OK"
43.5202958,-75.3257147,"360499507002024","36049","36","NY","OK"
29.7813374,-95.4852169,"482014302001000","48201","48","TX","OK"
32.8348411,-97.1233363,"484391135121006","48439","48","TX","OK"
33.9165837,-118.2172176,"060375405021010","06037","06","CA","OK"
39.1990936,-121.6792052,"061010507023028","06101","06","CA","OK"
39.6372888,-88.6049275,"171399771003000","17139","17","IL","OK"
30.4822828,-90.5731962,"220630401004044","22063","22","LA","OK"
36.7139989,-107.9967202,"350450007073008","35045","35","NM","OK"
32.9355737,-96.7526033,"481130192132012","48113","48","TX","OK"
40.4915643,-122.2900683,"060890115004016","06089","06","CA","OK"
27.4427578,-82.5155866,"120810008053002","12081","12","FL","OK"
45.2566029,-93.4238559,"270030502252014","27003","27","MN","OK"
44.9373779,-93.0877788,"271230371001010","27123","27","MN","OK"
36.8896918,-113.9320549,"040159501002181","04015","04","AZ","OK"
28.5164289,-81.3949303,"120950185002028","12095","12","FL","OK"
41.2981923,-82.9897777,"391439620004021","39143","39","OH","OK"
29.6587857,-98.0358044,"481872105072031","48187","48","TX","OK"
37.7965647,-122.2564624,"060014060003004","06001","06","CA","OK"
38.6376979,-98.8674449,"200099712001079","20009","20","KS","OK"
31.128469,-89.749347,"280919505003016","28091","28","MS","OK"
27.551309,-99.507691,"484790017172038","48479","48","TX","OK"
32.7340595,-97.4024842,"484391026023023","48439","48","TX","OK"
36.7255671,-80.0245539,"510890110001004","51089","51","VA","OK"
47.628981,-122.36138,"530330070006003","53033","53","WA","OK"
39.1049462,-94.5352927,"290950019004004","29095","29","MO","OK"
39.4988482,-119.7998499,"320310009002003","32031","32","NV","OK"
40.6873925,-73.9387712,"360470277001001","36047","36","NY","OK"
35.1105323,-101.3600306,"480119501003061","48011","48","TX","OK"
33.5239839,-112.0911546,"040131067032009","04013","04","AZ","OK"
36.1893268,-119.3577708,"061070030022003","06107","06","CA","OK"
36.1893268,-119.3577708,"061070030022003","06107","06","CA","OK"
35.4325924,-95.9819171,"401110009021005","40111","40","OK","OK"
34.8531326,-82.3873768,"450450001002014","45045","45","SC","OK"
35.7938701,-90.8931198,"050310012003045","05031","05","AR","OK"
41.4672529,-81.58497,"390351198001005","39035","39","OH","OK"
36.1575149,-96.0212285,"401430027002046","40143","40","OK","OK"
33.6008589,-85.9338452,"010150015002066","01015","01","AL","OK"
34.7175657,-92.3423766,"051190021023015","05119","05","AR","OK"
32.2576546,-110.9309948,"040190017003004","04019","04","AZ","OK"
39.5384855,-119.7986016,"320310015025000","32031","32","NV","OK"
35.4716178,-97.636641,"401091069122018","40109","40","OK","OK"
29.828934,-95.3796783,"482012205001002","48201","48","TX","OK"
21.3195412,-158.0658657,"150030085021114","15003","15","HI","OK"
41.4652276,-87.3524063,"180890425051027","18089","18","IN","OK"
35.5307073,-84.9818973,"471439752002074","47143","47","TN","OK"
30.1142495,-81.5945852,"121090208022000","12109","12","FL","OK"
42.2299753,-72.2575247,"250138101001000","25013","25","MA","OK"
42.3888305,-83.1333002,"261635304001002","26163","26","MI","OK"
33.6033429,-94.7029529,"480370116002036","48037","48","TX","OK"
44.761192,-72.20253,"500199518003022","50019","50","VT","OK"
26.1625524,-80.1553744,"120110509001000","12011","12","FL","OK"
33.0513252,-84.1168773,"131719702001054","13171","13","GA","OK"
42.254822,-87.9706995,"170978639041046","17097","17","IL","OK"
32.8258494,-96.8644451,"481130100002111","48113","48","TX","OK"
33.9648677,-118.2942499,"060372382001012","06037","06","CA","OK"
31.3284777,-92.4196336,"220790116001043","22079","22","LA","OK"
42.100902,-86.4498349,"260210006002002","26021","26","MI","OK"
32.7984944,-79.9977539,"450190026053003","45019","45","SC","OK"
28.0397955,-97.5098569,"484090110003017","48409","48","TX","OK"
32.82585,-96.8644487,"481130100002111","48113","48","TX","OK"
30.4252182,-97.6732009,"484530018483007","48453","48","TX","OK"
29.9471544,-95.6246158,"482015521032001","48201","48","TX","OK"
32.4708492,-100.4020531,"483539504001022","48353","48","TX","OK"
40.9734857,-85.3142128,"180030117011036","18003","18","IN","OK"
39.3703719,-74.4288341,"340010014003006","34001","34","NJ","OK"
41.2615527,-111.9478481,"490572001001027","49057","49","UT","OK"
39.5517423,-119.7911079,"320310017011013","32031","32","NV","OK"
31.4218199,-100.4705661,"484510013043006","48451","48","TX","OK"
29.7718186,-95.1715968,"482012331031041","48201","48","TX","OK"
37.1092774,-113.5045216,"490532708011013","49053","49","UT","OK"
33.1499924,-84.8763078,"132859601001053","13285","13","GA","OK"
41.7684379,-87.673621,"170316713003016","17031","17","IL","OK"
42.3639633,-83.2461107,"261635466002004","26163","26","MI","OK"
42.3639633,-83.2461107,"261635466002004","26163","26","MI","OK"
36.045246,-83.9834145,"470930062071005","47093","47","TN","OK"
32.5480734,-99.7185043,"482530201011066","48253","48","TX","OK"
40.3873954,-111.9164415,"490490101092053","49049","49","UT","OK"
34.9165289,-83.8599455,"132819601003047","13281","13","GA","OK"
37.736036,-84.305494,"211510105002009","21151","21","KY","OK"
35.7829183,-83.5511924,"471550810002143","47155","47","TN","OK"
35.2937501,-101.8684467,"483750134002000","48375","48","TX","OK"
37.925258,-122.3381754,"060133810003014","06013","06","CA","OK"
42.1473226,-87.944586,"170318024041009","17031","17","IL","OK"
29.8959849,-90.0519797,"220510255002024","22051","22","LA","OK"
39.0966315,-84.5791373,"390610096002000","39061","39","OH","OK"
61.5918296,-149.5219758,"021700008001011","02170","02","AK","OK"
47.0355041,-122.8214025,"530670112002003","53067","53","WA","OK"
39.7173527,-80.1391839,"540610115004052","54061","54","WV","OK"
36.7722775,-119.7724749,"060190033011010","06019","06","CA","OK"
32.2898792,-89.8086592,"281210209001063","28121","28","MS","OK"
40.8210832,-74.1094887,"340030513005011","34003","34","NJ","OK"
29.351332,-98.461722,"480291411011004","48029","48","TX","OK"
40.7734116,-124.1892212,"060230003001025","06023","06","CA","OK"
28.0275786,-81.9718113,"121050108001076","12105","12","FL","OK"
41.5224418,-93.6068093,"191530047021045","19153","19","IA","OK"
61.5993793,-149.5114714,"021700007031000","02170","02","AK","OK"
33.451558,-112.2034473,"040131125054008","04013","04","AZ","OK"
33.451558,-112.2034473,"040131125054008","04013","04","AZ","OK"
33.451558,-112.2034473,"040131125054008","04013","04","AZ","OK"
32.0818779,-81.117265,"130510006013026","13051","13","GA","OK"
30.5077779,-90.4465481,"221059540021055","22105","22","LA","OK"
38.7326392,-90.2628207,"291892120016004","29189","29","MO","OK"
36.334804,-83.49812,"470575001002030","47057","47","TN","OK"
34.5613092,-87.0575857,"011030051063038","01103","01","AL","OK"
34.454175,-111.4387427,"040050015004767","04005","04","AZ","OK"
34.0217417,-85.2307987,"132330102004013","13233","13","GA","OK"
46.7632005,-92.2805945,"271370102001010","27137","27","MN","OK"
41.29926,-96.0024912,"310550063032005","31055","31","NE","OK"
32.2965325,-106.7815798,"350130002014029","35013","35","NM","OK"
28.799818,-82.516417,"120174515011037","12017","12","FL","OK"
29.2234031,-81.031915,"121270815001039","12127","12","FL","OK"
39.0709495,-94.5830346,"290950044002006","29095","29","MO","OK"
35.1232678,-106.599682,"350010002042015","35001","35","NM","OK"
43.0113315,-73.8458662,"360910618001027","36091","36","NY","OK"
30.3153936,-97.6942984,"484530021041008","48453","48","TX","OK"
33.852542,-117.8515816,"060590117141023","06059","06","CA","OK"
42.4635049,-123.3288557,"410333606003006","41033","41","OR","OK"
30.0884671,-95.234585,"483396924001005","48339","48","TX","OK"
37.5518266,-77.323057,"510872012011007","51087","51","VA","OK"
36.7105128,-119.7851326,"060190011001014","06019","06","CA","OK"
34.248511,-85.1777997,"131150021003003","13115","13","GA","OK"
39.821203,-75.1893701,"340155002041046","34015","34","NJ","OK"
40.7627032,-82.523599,"391390006001063","39139","39","OH","OK"
41.549109,-90.573604,"191630117004022","19163","19","IA","OK"
41.6757384,-85.9730005,"180390026005009","18039","18","IN","OK"
38.2476333,-85.7665465,"211110030002015","21111","21","KY","OK"
29.5935913,-90.6718145,"221090006005008","22109","22","LA","OK"
32.990827,-80.038558,"450150208091002","45015","45","SC","OK"
29.4906845,-98.6910177,"480291817152005","48029","48","TX","OK"
32.8513893,-96.7984077,"481130195014018","48113","48","TX","OK"
30.0619171,-90.4909725,"220950710002008","22095","22","LA","OK"
46.229637,-119.095867,"530210201003020","53021","53","WA","OK"
47.118399,-122.376811,"530530713063013","53053","53","WA","OK"
47.118399,-122.376811,"530530713063013","53053","53","WA","OK"
37.7932237,-122.3999893,"060750117001012","06075","06","CA","OK"
32.5781803,-82.8470529,"131759510006002","13175","13","GA","OK"
43.0370778,-83.7301688,"260490009004007","26049","26","MI","OK"
41.1864004,-80.6927597,"391559320001077","39155","39","OH","OK"
40.4687739,-80.0094821,"420032614003004","42003","42","PA","OK"
33.6625874,-95.3831191,"482770003002040","48277","48","TX","OK"
25.4693857,-80.4473437,"120860110071011","12086","12","FL","OK"
45.3990782,-68.5097202,"230190265002051","23019","23","ME","OK"
38.920613,-94.5464746,"290950102041003","29095","29","MO","OK"
35.7669462,-88.8447352,"471130016081048","47113","47","TN","OK"
35.4267897,-119.0211734,"060290001011000","06029","06","CA","OK"
41.679692,-93.347655,"190990407003014","19099","19","IA","OK"
42.4874948,-83.2325733,"261251615001007","26125","26","MI","OK"
29.7917526,-94.8545625,"480717102002023","48071","48","TX","OK"
34.1516824,-118.1452353,"060374619021000","06037","06","CA","OK"
34.1516824,-118.1452353,"060374619021000","06037","06","CA","OK"
41.5118376,-93.5969063,"191530047021028","19153","19","IA","OK"
40.6283465,-73.9719736,"360470462011000","36047","36","NY","OK"
40.6283465,-73.9719736,"360470462011000","36047","36","NY","OK"
47.3056627,-122.086752,"530330312045005","53033","53","WA","OK"
26.1536805,-80.2577328,"120110602062013","12011","12","FL","OK"
33.9563446,-83.3253103,"130591405001035","13059","13","GA","OK"
40.0977305,-75.3160097,"420912040023051","42091","42","PA","OK"
29.5429257,-95.1451682,"482013506011089","48201","48","TX","OK"
42.8323086,-106.26721,"560250016022054","56025","56","WY","OK"
34.1267167,-117.2487531,"060710063022001","06071","06","CA","OK"
38.107925,-85.663762,"211110117071009","21111","21","KY","OK"
44.802144,-68.762878,"230190002001001","23019","23","ME","OK"
40.1545625,-79.5501227,"421298066002000","42129","42","PA","OK"
29.6038945,-95.2263445,"482013340031014","48201","48","TX","OK"
29.6038945,-95.2263445,"482013340031014","48201","48","TX","OK"
39.7614404,-75.5205604,"100030002002013","10003","10","DE","OK"
33.7767777,-84.24156,"130890231151001","13089","13","GA","OK"
26.3428026,-98.5002052,"482150242012058","48215","48","TX","OK"
26.3428026,-98.5002052,"482150242012058","48215","48","TX","OK"
37.175707,-80.4392592,"511210212001003","51121","51","VA","OK"
34.1101885,-117.2980604,"060710057011003","06071","06","CA","OK"
42.4990736,-96.4271675,"191930014002008","19193","19","IA","OK"
40.593385,-73.944408,"360470594022002","36047","36","NY","OK"
33.9718765,-118.2917404,"060372378001009","06037","06","CA","OK"
41.3567,-72.0960677,"090116905002003","09011","09","CT","OK"
38.8436764,-76.9942302,"110010073043002","11001","11","DC","OK"
35.2300566,-80.71121,"371190056171007","37119","37","NC","OK"
40.552765,-105.0960258,"080690011061003","08069","08","CO","OK"
30.8000496,-81.6898447,"130390103011004","13039","13","GA","OK"
33.538563,-112.1169144,"040131059003013","04013","04","AZ","OK"
25.7319922,-80.3832191,"120860087012000","12086","12","FL","OK"
41.6773204,-86.0868116,"181410116012018","18141","18","IN","OK"
42.413996,-83.2964521,"261635543002019","26163","26","MI","OK"
34.7380387,-86.5977289,"010890031002025","01089","01","AL","OK"
37.7831139,-122.3937144,"060750615004013","06075","06","CA","OK"
36.2020559,-115.1499721,"320030037001023","32003","32","NV","OK"
29.6031738,-98.4384242,"480291219061027","48029","48","TX","OK"
29.7160924,-95.5136761,"482014328011096","48201","48","TX","OK"
38.715229,-77.7941545,"510619304032086","51061","51","VA","OK"
41.8352565,-87.7145484,"170318305002020","17031","17","IL","OK"
38.615883,-90.2507968,"295101172006000","29510","29","MO","OK"
39.1989929,-94.6297506,"291650301021021","29165","29","MO","OK"
40.8785798,-74.0778854,"340030301005004","34003","34","NJ","OK"
35.4333971,-97.4849115,"401091053004000","40109","40","OK","OK"
36.1392819,-95.8781272,"401430071022012","40143","40","OK","OK"
33.6838567,-84.0602654,"132470602012010","13247","13","GA","OK"
33.7119376,-84.2707319,"130890234121024","13089","13","GA","OK"
45.0132235,-93.2253857,"270530201022030","27053","27","MN","OK"
32.7062725,-97.3153741,"484391045053034","48439","48","TX","OK"
32.1923933,-110.9745309,"040190023005013","04019","04","AZ","OK"
39.8853862,-82.9303427,"390490094952033","39049","39","OH","OK"
39.8853862,-82.9303427,"390490094952033","39049","39","OH","OK"
29.7138896,-95.5173124,"482014328012014","48201","48","TX","OK"
32.7371629,-97.234525,"484391013021037","48439","48","TX","OK"
38.0575706,-103.7263009,"080899681001030","08089","08","CO","OK"
27.959039,-82.447765,"120570039002005","12057","12","FL","OK"
41.7983369,-87.6162774,"170314003001003","17031","17","IL","OK"
46.1415508,-68.0405744,"230039526001113","23003","23","ME","OK"
39.1737526,-94.5757261,"290470202014010","29047","29","MO","OK"
35.204586,-89.863675,"471570206222021","47157","47","TN","OK"
35.204586,-89.863675,"471570206222021","47157","47","TN","OK"
32.8491187,-96.9169558,"481130142041016","48113","48","TX","OK"
31.18878,-89.250558,"280350106001065","28035","28","MS","OK"
35.2546033,-94.5535705,"400790403032068","40079","40","OK","OK"
28.9622177,-98.4766146,"480139601003061","48013","48","TX","OK"
36.0503763,-102.4987373,"482059502002026","48205","48","TX","OK"
29.5682011,-98.1001906,"481872108041015","48187","48","TX","OK"
31.888275,-91.128322,"280219503002039","28021","28","MS","OK"
40.6505114,-92.0636463,"191779502003119","19177","19","IA","OK"
38.11624,-79.033631,"510150706003028","51015","51","VA","OK"
33.8349694,-86.7845618,"010730114001016","01073","01","AL","OK"
35.829348,-92.5600726,"051299703002073","05129","05","AR","OK"
34.529752,-112.236547,"040250015002066","04025","04","AZ","OK"
34.6380472,-92.4446783,"051190041042005","05119","05","AR","OK"
33.699178,-84.457332,"131210076031008","13121","13","GA","OK"
39.7118673,-86.1499065,"180973802003020","18097","18","IN","OK"
34.9816298,-89.9933491,"280330705212009","28033","28","MS","OK"
41.5245536,-81.5316406,"390351851033002","39035","39","OH","OK"
41.8508383,-87.7249024,"170318434001035","17031","17","IL","OK"
41.8508383,-87.7249024,"170318434001035","17031","17","IL","OK"
32.8638881,-96.8733254,"481130072011000","48113","48","TX","OK"
29.1710414,-82.1160575,"120830023014001","12083","12","FL","OK"
41.889882,-87.7234851,"170312315005007","17031","17","IL","OK"
31.7867681,-106.4129721,"481410034022063","48141","48","TX","OK"
31.603094,-97.091097,"483090017002010","48309","48","TX","OK"
41.2449438,-112.0168352,"490572104042056","49057","49","UT","OK"
41.2449438,-112.0168352,"490572104042056","49057","49","UT","OK"
37.2660324,-77.3260085,"511498502001013","51149","51","VA","OK"
41.7657163,-87.6152534,"170316904002028","17031","17","IL","OK"
41.1669948,-112.0476345,"490572107032007","49057","49","UT","OK"
38.5705908,-90.1077569,"171635028001022","17163","17","IL","OK"
25.8910032,-97.4543471,"480610133062015","48061","48","TX","OK"
33.4281619,-112.2978999,"040130822092022","04013","04","AZ","OK"
41.6620576,-70.9905227,"250056531022020","25005","25","MA","OK"
38.8598969,-76.9290989,"240338024052018","24033","24","MD","OK"
35.6079374,-115.3900166,"320030057032178","32003","32","NV","OK"
40.7037398,-73.7991376,"360810446011002","36081","36","NY","OK"
32.1046699,-111.0471734,"040190043201026","04019","04","AZ","OK"
28.9761819,-80.9119485,"121270830091051","12127","12","FL","OK"
30.219198,-91.3175166,"220479527001085","22047","22","LA","OK"
32.343562,-88.9311005,"281010504001021","28101","28","MS","OK"
32.2696174,-90.2572117,"280490110011089","28049","28","MS","OK"
35.0594495,-78.9715436,"370510020012006","37051","37","NC","OK"
40.6923289,-75.2283949,"420950142001022","42095","42","PA","OK"
39.6832108,-110.8580177,"490070005002028","49007","49","UT","OK"
39.6832108,-110.8580177,"490070005002028","49007","49","UT","OK"
35.2780344,-93.1337147,"051159514001094","05115","05","AR","OK"
33.6894727,-118.0017591,"060590994131010","06059","06","CA","OK"
35.9685764,-119.2917009,"061070042002021","06107","06","CA","OK"
41.8676522,-87.8485244,"170318179001015","17031","17","IL","OK"
36.0877258,-79.684226,"370810153003035","37081","37","NC","OK"
31.9720641,-102.1275714,"483290013001007","48329","48","TX","OK"
40.6964983,-112.0917426,"490351139044017","49035","49","UT","OK"
43.4224253,-88.6557122,"550279611001037","55027","55","WI","OK"
37.684866,-97.377612,"201730029001015","20173","20","KS","OK"
38.2156023,-85.7821177,"211110036003010","21111","21","KY","OK"
47.7795754,-96.6066294,"271190206002038","27119","27","MN","OK"
40.754406,-73.824474,"360810797012000","36081","36","NY","OK"
32.8366585,-96.7759439,"481130003002002","48113","48","TX","OK"
33.9038032,-118.1514186,"060375535041007","06037","06","CA","OK"
26.0084728,-80.1432788,"120110919022009","12011","12","FL","OK"
25.8666406,-80.3176806,"120860007051000","12086","12","FL","OK"
40.110936,-94.2089195,"290614701003067","29061","29","MO","OK"
35.7530054,-81.0553675,"370970611021010","37097","37","NC","OK"
35.0591929,-78.9528674,"370510007011017","37051","37","NC","OK"
42.3056518,-75.4273345,"360179708014053","36017","36","NY","OK"
33.4585836,-112.0302111,"040131133001050","04013","04","AZ","OK"
38.246663,-121.9852632,"060952527061030","06095","06","CA","OK"
30.600143,-84.655254,"120390203004022","12039","12","FL","OK"
38.0992156,-85.8545846,"211110121063003","21111","21","KY","OK"
32.3127358,-106.7402586,"350130012033009","35013","35","NM","OK"
37.286694,-79.475883,"510190302022036","51019","51","VA","OK"
31.7536075,-93.091991,"220690007003038","22069","22","LA","OK"
44.5345237,-73.4842149,"360191020002043","36019","36","NY","OK"
34.195776,-79.7619521,"450410007001042","45041","45","SC","OK"
35.426677,-97.516177,"401091049001031","40109","40","OK","OK"
36.6835554,-121.6310809,"060530005022006","06053","06","CA","OK"
43.7709426,-84.7624794,"260730001002087","26073","26","MI","OK"
33.1111145,-90.2746877,"280519504001017","28051","28","MS","OK"
33.1111145,-90.2746877,"280519504001017","28051","28","MS","OK"
32.2659689,-110.9609952,"040190026022007","04019","04","AZ","OK"
36.3369219,-119.2879058,"061070011002002","06107","06","CA","OK"
33.800705,-117.9602297,"060590882013004","06059","06","CA","OK"
33.768985,-118.1676658,"060375765032003","06037","06","CA","OK"
41.6838446,-93.0574422,"190990405001017","19099","19","IA","OK"
38.9186514,-91.7433796,"290270702001035","29027","29","MO","OK"
32.7794348,-89.1223762,"280990104003057","28099","28","MS","OK"
36.1434907,-115.1724952,"320030022013010","32003","32","NV","OK"
33.7074553,-116.260058,"060650452131048","06065","06","CA","OK"
45.0289627,-93.033747,"271230424012021","27123","27","MN","OK"
45.1682086,-93.2661532,"270030507022019","27003","27","MN","OK"
37.8743394,-94.0262586,"290398702004020","29039","29","MO","OK"
34.1180741,-86.499177,"010090504004020","01009","01","AL","OK"
33.8463617,-117.8712171,"060590864072008","06059","06","CA","OK"
25.9130793,-80.2096888,"120860003021004","12086","12","FL","OK"
42.1904949,-87.8074186,"170978654001015","17097","17","IL","OK"
37.2224765,-94.8500855,"200219581001161","20021","20","KS","OK"
39.404258,-81.4125957,"391670210002007","39167","39","OH","OK"
41.085442,-81.567132,"391535062002004","39153","39","OH","OK"
38.602783,-82.5625955,"390870505002040","39087","39","OH","OK"
33.9357913,-95.5267131,"400239670003078","40023","40","OK","OK"
34.450987,-86.939365,"011030053011123","01103","01","AL","OK"
39.5405816,-119.81778,"320310015023007","32031","32","NV","OK"
46.6290858,-120.5821516,"530770034001083","53077","53","WA","OK"
34.6156194,-118.2047479,"060379102091014","06037","06","CA","OK"
42.6659771,-114.5019141,"160539705002178","16053","16","ID","OK"
35.6429162,-88.7757708,"471130014021033","47113","47","TN","OK"
29.9658075,-95.4021803,"482012405011024","48201","48","TX","OK"
29.828623,-98.38772,"480913107032015","48091","48","TX","OK"
32.801679,-97.40791,"484391104023013","48439","48","TX","OK"
33.7280812,-116.9427128,"060650433142009","06065","06","CA","OK"
38.7996313,-105.1178078,"081190101062089","08119","08","CO","OK"
39.1186109,-94.6428146,"202090412002023","20209","20","KS","OK"
42.2953642,-83.354193,"261635685001000","26163","26","MI","OK"
35.5074737,-97.5472633,"401091008001006","40109","40","OK","OK"
43.6984343,-98.0189683,"460359629005038","46035","46","SD","OK"
33.5384771,-112.1428775,"040131058002016","04013","04","AZ","OK"
39.0859471,-122.7900822,"060330005012069","06033","06","CA","OK"
34.085977,-118.22072,"060371853202005","06037","06","CA","OK"
34.1866479,-118.4749313,"060371276061003","06037","06","CA","OK"
39.637935,-104.8886975,"080310068102011","08031","08","CO","OK"
42.276936,-83.7740479,"261614035002008","26161","26","MI","OK"
32.8365129,-96.899663,"481130201001141","48113","48","TX","OK"
33.8259499,-85.7738513,"010150021012024","01015","01","AL","OK"
37.4517479,-122.166773,"060816125003005","06081","06","CA","OK"
37.698395,-122.1188576,"060014338003005","06001","06","CA","OK"
33.839986,-117.1917853,"060650426191000","06065","06","CA","OK"
28.0156924,-82.1093374,"120570129001025","12057","12","FL","OK"
36.113057,-79.713756,"370810154021004","37081","37","NC","OK"
37.970261,-122.0567365,"060133270005060","06013","06","CA","OK"
35.3936855,-118.9698897,"060290012011004","06029","06","CA","OK"
34.0506023,-118.2616825,"060372077101006","06037","06","CA","OK"
34.0506023,-118.2616825,"060372077101006","06037","06","CA","OK"
34.1014632,-117.2637068,"060710065002004","06071","06","CA","OK"
40.229201,-74.769328,"340210015003001","34021","34","NJ","OK"
39.8429576,-84.1909352,"391131102021033","39113","39","OH","OK"
41.5209972,-81.6226943,"390351119021012","39035","39","OH","OK"
35.8999699,-83.8190226,"470930056021001","47093","47","TN","OK"
32.6394091,-117.0829738,"060730123021021","06073","06","CA","OK"
39.7982801,-75.4746828,"100030103001016","10003","10","DE","OK"
31.9709457,-84.3167166,"132619504003031","13261","13","GA","OK"
41.5280654,-87.7324947,"170318299024026","17031","17","IL","OK"
33.3524211,-95.9689785,"482319601001052","48231","48","TX","OK"
30.2930325,-97.6315164,"484530022022004","48453","48","TX","OK"
44.9279934,-91.3419785,"550170107003011","55017","55","WI","OK"
45.0438862,-92.0441642,"550339702002025","55033","55","WI","OK"
39.0789419,-77.090068,"240317032012011","24031","24","MD","OK"
42.6304723,-82.8606007,"260992234001028","26099","26","MI","OK"
42.6304723,-82.8606007,"260992234001028","26099","26","MI","OK"
45.1957705,-123.2086241,"410710307023008","41071","41","OR","OK"
40.299929,-75.96952,"420110114003029","42011","42","PA","OK"
34.0180253,-118.1569584,"060375317021010","06037","06","CA","OK"
34.0180253,-118.1569584,"060375317021010","06037","06","CA","OK"
28.8710266,-82.3653747,"120174507021073","12017","12","FL","OK"
33.7553973,-84.3397475,"130890206001004","13089","13","GA","OK"
38.2084613,-85.1999391,"212110404012001","21211","21","KY","OK"
39.7584669,-84.1499096,"391130023002013","39113","39","OH","OK"
